event_name,date,latitude,longitude,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_kmh,precipitation_hours,evapotranspiration_mm,elevation_m,river_discharge_m3s,flood_occurred
China_Flood_in_China_2013-07,2013-07-15,25.863,118.14,2.7,29.0,23.4,94,12.4,8.0,3.0,411.0,3.61,1
India_Flood_in_India_2013-06,2013-06-12,32.713,76.613,32.3,5.0,1.3,93,3.5,16.0,1.27,4378.0,37.64,1
India_Flood_in_India_2013-06,2013-06-13,32.713,76.613,11.5,6.9,1.5,99,2.7,19.0,2.95,4378.0,41.76,1
India_Flood_in_India_2013-06,2013-06-14,32.713,76.613,5.0,6.7,0.4,100,3.1,14.0,2.77,4378.0,43.67,1
India_Flood_in_India_2013-06,2013-06-15,32.713,76.613,52.1,1.8,-2.9,100,3.4,20.0,1.05,4378.0,107.14,1
India_Flood_in_India_2013-06,2013-06-16,32.713,76.613,21.3,4.7,-0.9,100,3.1,21.0,2.86,4378.0,138.64,1
Canada_Flood_in_Canada_2013-06,2013-06-20,51.243,-109.647,13.9,20.0,13.3,93,34.9,17.0,2.89,686.0,0.08,1
Canada_Flood_in_Canada_2013-06,2013-06-21,51.243,-109.647,0.0,18.3,8.9,95,16.5,0.0,3.88,686.0,0.12,1
Canada_Flood_in_Canada_2013-06,2013-06-22,51.243,-109.647,1.5,18.4,9.2,95,14.5,4.0,3.65,686.0,0.11,1
Canada_Flood_in_Canada_2013-06,2013-06-23,51.243,-109.647,1.0,19.3,9.4,97,17.1,5.0,4.17,686.0,0.11,1
Canada_Flood_in_Canada_2013-06,2013-06-24,51.243,-109.647,0.0,22.6,10.1,95,17.8,0.0,4.77,686.0,0.09,1
Bangladesh_Flood_in_Bangladesh_2013-05,2013-05-14,23.638,91.194,2.8,31.3,25.2,95,11.6,9.0,3.42,29.0,21.44,1
Bangladesh_Flood_in_Bangladesh_2013-05,2013-05-15,23.638,91.194,2.4,27.8,24.9,96,9.4,5.0,1.54,29.0,21.96,1
Bangladesh_Flood_in_Bangladesh_2013-05,2013-05-16,23.638,91.194,100.2,24.9,21.3,96,29.3,22.0,0.7,29.0,29.41,1
Sri Lanka_Flood_in_Sri_Lanka_2013-05,2013-05-13,7.135,80.532,7.2,24.4,21.6,98,14.0,10.0,2.65,726.0,50.52,1
Sri Lanka_Flood_in_Sri_Lanka_2013-05,2013-05-14,7.135,80.532,2.2,25.7,21.5,98,16.5,9.0,3.06,726.0,50.29,1
Sri Lanka_Flood_in_Sri_Lanka_2013-05,2013-05-15,7.135,80.532,0.0,25.8,21.3,96,17.1,0.0,3.67,726.0,47.87,1
Sri Lanka_Flood_in_Sri_Lanka_2013-05,2013-05-16,7.135,80.532,0.5,26.4,21.3,96,16.9,3.0,4.16,726.0,44.71,1
Mozambique_Flood_in_Mozambique_2013-01,2013-01-17,-24.801,32.677,2.4,31.0,23.1,97,15.2,1.0,5.3,56.0,0.02,1
Mozambique_Flood_in_Mozambique_2013-01,2013-01-18,-24.801,32.677,0.7,31.8,23.7,98,10.2,4.0,5.6,56.0,0.02,1
Mozambique_Flood_in_Mozambique_2013-01,2013-01-19,-24.801,32.677,5.0,28.8,24.2,94,17.8,8.0,2.89,56.0,0.02,1
Mozambique_Flood_in_Mozambique_2013-01,2013-01-20,-24.801,32.677,23.3,25.4,23.4,96,23.4,23.0,1.34,56.0,0.02,1
Mozambique_Flood_in_Mozambique_2013-01,2013-01-21,-24.801,32.677,77.0,24.4,23.2,95,30.5,21.0,1.24,56.0,0.02,1
Sierra Leone_Flood_in_Sierra_Leon_2017-08,2017-08-14,8.434,-13.224,24.8,26.5,21.2,99,10.7,20.0,2.87,324.0,39.64,1
Sierra Leone_Flood_in_Sierra_Leon_2017-08,2017-08-15,8.434,-13.224,11.5,24.6,22.2,97,13.0,16.0,2.02,324.0,28.17,1
Bangladesh_Flood_in_Bangladesh_2017-06,2017-06-12,22.283,92.089,236.6,27.1,25.6,97,43.3,24.0,1.1,85.0,0.66,1
Bangladesh_Flood_in_Bangladesh_2017-06,2017-06-13,22.283,92.089,87.6,28.5,24.8,100,29.1,23.0,1.42,85.0,0.72,1
Bangladesh_Flood_in_Bangladesh_2017-06,2017-06-14,22.283,92.089,10.6,27.7,24.3,99,14.8,19.0,1.52,85.0,0.78,1
Sri Lanka_Flood_in_Sri_Lanka_2017-05,2017-05-25,6.59,80.614,3.6,28.2,23.8,100,25.3,18.0,2.32,150.0,0.87,1
Sri Lanka_Flood_in_Sri_Lanka_2017-05,2017-05-26,6.59,80.614,5.8,26.6,23.4,100,23.6,21.0,1.38,150.0,0.94,1
Sri Lanka_Flood_in_Sri_Lanka_2017-05,2017-05-27,6.59,80.614,3.9,28.9,23.8,100,30.1,20.0,3.43,150.0,0.94,1
Sri Lanka_Flood_in_Sri_Lanka_2017-05,2017-05-28,6.59,80.614,8.3,29.4,24.4,98,29.8,21.0,3.84,150.0,0.94,1
Colombia_Flood_in_Colombia_2017-04,2017-04-01,1.138,-76.643,30.6,26.4,19.6,100,5.5,14.0,2.55,573.0,517.8,1
Colombia_Flood_in_Colombia_2017-04,2017-04-02,1.138,-76.643,0.7,27.5,18.6,95,6.4,3.0,3.64,573.0,443.63,1
Peru_Flood_in_Peru_2017-03,2017-03-03,-11.904,-75.423,9.1,10.0,6.0,91,8.4,15.0,1.66,3752.0,1.65,1
Peru_Flood_in_Peru_2017-03,2017-03-04,-11.904,-75.423,5.9,14.8,6.2,96,8.0,10.0,3.62,3752.0,1.69,1
Peru_Flood_in_Peru_2017-03,2017-03-05,-11.904,-75.423,1.9,15.4,5.5,98,10.4,4.0,3.87,3752.0,1.69,1
Peru_Flood_in_Peru_2017-03,2017-03-06,-11.904,-75.423,0.9,14.3,4.1,95,14.6,7.0,3.66,3752.0,1.65,1
Peru_Flood_in_Peru_2017-03,2017-03-07,-11.904,-75.423,3.4,14.2,5.7,96,7.6,9.0,3.61,3752.0,1.65,1
Madagascar_Flood_in_Madagascar_2017-03,2017-03-07,-16.91,49.181,178.9,22.1,20.1,100,30.8,24.0,0.44,548.0,21.08,1
Madagascar_Flood_in_Madagascar_2017-03,2017-03-08,-16.91,49.181,140.2,22.0,20.7,100,38.0,24.0,0.43,548.0,33.28,1
Madagascar_Flood_in_Madagascar_2017-03,2017-03-09,-16.91,49.181,1.5,29.4,20.2,100,23.0,5.0,3.99,548.0,17.11,1
Madagascar_Flood_in_Madagascar_2017-03,2017-03-10,-16.91,49.181,0.6,31.4,21.4,86,19.2,2.0,5.82,548.0,8.91,1
Madagascar_Flood_in_Madagascar_2017-03,2017-03-11,-16.91,49.181,3.2,29.5,21.0,98,15.6,8.0,4.36,548.0,5.07,1
Philippines_Flood_in_Philippines_2017-01,2017-01-16,7.871,122.727,27.4,26.5,22.8,100,25.7,17.0,1.56,136.0,6.94,1
Philippines_Flood_in_Philippines_2017-01,2017-01-17,7.871,122.727,4.8,28.1,22.7,97,12.5,15.0,2.39,136.0,8.06,1
Philippines_Flood_in_Philippines_2017-01,2017-01-18,7.871,122.727,6.4,27.6,22.7,97,22.1,14.0,2.82,136.0,7.99,1
Philippines_Flood_in_Philippines_2017-01,2017-01-19,7.871,122.727,9.5,26.9,23.0,99,19.8,21.0,1.68,136.0,7.87,1
Philippines_Flood_in_Philippines_2017-01,2017-01-20,7.871,122.727,4.5,27.3,22.5,98,15.9,6.0,2.73,136.0,8.46,1
Thailand_Flood_in_Thailand_2016-12,2016-12-31,7.305,100.061,8.4,26.5,23.5,96,20.3,22.0,1.99,68.0,0.73,1
Thailand_Flood_in_Thailand_2016-12,2017-01-01,7.305,100.061,34.8,25.9,23.4,98,13.2,24.0,1.71,68.0,1.75,1
Thailand_Flood_in_Thailand_2016-12,2017-01-02,7.305,100.061,43.6,26.6,23.2,99,14.5,24.0,2.2,68.0,2.27,1
Thailand_Flood_in_Thailand_2016-12,2017-01-03,7.305,100.061,29.8,25.8,23.2,99,9.2,24.0,1.33,68.0,3.36,1
Thailand_Flood_in_Thailand_2016-12,2017-01-04,7.305,100.061,50.8,27.0,23.0,100,11.6,24.0,1.84,68.0,4.6,1
Vietnam_Flood_in_Vietnam_2016-10,2016-10-09,16.004,107.68,1.3,24.5,17.9,98,9.7,7.0,3.57,1028.0,0.91,1
Vietnam_Flood_in_Vietnam_2016-10,2016-10-10,16.004,107.68,3.4,24.4,17.8,99,7.2,11.0,3.53,1028.0,0.68,1
Vietnam_Flood_in_Vietnam_2016-10,2016-10-11,16.004,107.68,37.2,22.0,19.0,99,7.0,15.0,1.74,1028.0,2.61,1
Vietnam_Flood_in_Vietnam_2016-10,2016-10-12,16.004,107.68,9.0,23.4,18.7,98,8.7,24.0,2.39,1028.0,8.14,1
Vietnam_Flood_in_Vietnam_2016-10,2016-10-13,16.004,107.68,22.6,20.5,18.9,98,11.4,20.0,0.88,1028.0,3.86,1
USA_Flood_in_USA_2016-10,2016-10-05,33.032,-80.895,0.0,27.2,18.6,80,23.8,0.0,3.58,38.0,0.18,1
USA_Flood_in_USA_2016-10,2016-10-06,33.032,-80.895,0.0,25.1,19.1,81,24.8,0.0,3.03,38.0,0.15,1
USA_Flood_in_USA_2016-10,2016-10-07,33.032,-80.895,38.0,23.8,20.8,100,39.3,15.0,0.78,38.0,0.14,1
USA_Flood_in_USA_2016-10,2016-10-08,33.032,-80.895,107.7,22.7,21.2,100,45.3,18.0,0.92,38.0,17.79,1
USA_Flood_in_USA_2016-10,2016-10-09,33.032,-80.895,0.0,23.3,17.3,72,19.0,0.0,4.82,38.0,15.14,1
Thailand_Flood_in_Thailand_2016-10,2016-10-06,14.867,100.395,13.2,29.7,24.4,97,6.4,17.0,2.41,10.0,3818.44,1
Thailand_Flood_in_Thailand_2016-10,2016-10-07,14.867,100.395,9.8,28.4,24.4,98,7.4,19.0,2.26,10.0,3916.42,1
Thailand_Flood_in_Thailand_2016-10,2016-10-08,14.867,100.395,11.1,31.1,24.4,99,5.1,19.0,3.11,10.0,3989.25,1
Thailand_Flood_in_Thailand_2016-10,2016-10-09,14.867,100.395,4.9,31.5,24.6,98,6.6,7.0,3.78,10.0,3961.78,1
Thailand_Flood_in_Thailand_2016-10,2016-10-10,14.867,100.395,1.9,31.9,24.0,98,7.1,5.0,4.05,10.0,3853.78,1
India_Flood_in_India_2016-07,2016-07-15,25.61,85.19,18.5,32.0,26.6,97,7.6,16.0,3.41,58.0,19097.54,1
India_Flood_in_India_2016-07,2016-07-16,25.61,85.19,7.9,30.8,26.3,96,16.6,18.0,2.14,58.0,19677.87,1
India_Flood_in_India_2016-07,2016-07-17,25.61,85.19,21.1,28.1,26.0,95,15.8,18.0,1.55,58.0,21133.88,1
India_Flood_in_India_2016-07,2016-07-18,25.61,85.19,11.2,29.6,26.2,95,16.4,13.0,2.12,58.0,22907.68,1
India_Flood_in_India_2016-07,2016-07-19,25.61,85.19,4.2,30.0,25.9,93,22.0,16.0,2.55,58.0,25175.77,1
Japan_Flood_in_Japan_2016-09,2016-09-20,36.207,137.374,72.5,18.9,15.6,99,9.2,23.0,0.67,856.0,20.23,1
Japan_Flood_in_Japan_2016-09,2016-09-21,36.207,137.374,1.6,20.9,15.0,98,5.6,10.0,1.54,856.0,16.91,1
Japan_Flood_in_Japan_2016-09,2016-09-22,36.207,137.374,34.3,21.3,16.0,99,5.7,21.0,1.38,856.0,9.42,1
North Korea_Flood_in_North_Korea_2016-09,2016-09-05,41.084,128.813,1.1,20.2,11.7,100,6.9,5.0,2.86,1456.0,9.0,1
North Korea_Flood_in_North_Korea_2016-09,2016-09-06,41.084,128.813,0.0,19.4,9.5,99,8.1,0.0,2.97,1456.0,7.09,1
North Korea_Flood_in_North_Korea_2016-09,2016-09-07,41.084,128.813,0.7,16.7,9.2,99,7.7,4.0,1.99,1456.0,5.7,1
North Korea_Flood_in_North_Korea_2016-09,2016-09-08,41.084,128.813,21.6,13.9,10.4,100,6.1,16.0,0.99,1456.0,15.87,1
North Korea_Flood_in_North_Korea_2016-09,2016-09-09,41.084,128.813,11.8,13.4,10.2,100,8.1,19.0,0.97,1456.0,11.59,1
China_Flood_in_China_2016-06,2016-06-28,27.976,114.239,0.0,31.3,23.4,100,9.0,0.0,4.0,369.0,1.33,1
China_Flood_in_China_2016-06,2016-06-29,27.976,114.239,4.9,30.5,24.1,97,8.8,10.0,2.91,369.0,1.12,1
China_Flood_in_China_2016-06,2016-06-30,27.976,114.239,6.3,31.1,23.6,98,10.2,6.0,3.46,369.0,1.11,1
China_Flood_in_China_2016-06,2016-07-01,27.976,114.239,2.8,31.6,24.1,94,9.7,7.0,3.14,369.0,1.16,1
China_Flood_in_China_2016-06,2016-07-02,27.976,114.239,25.0,26.9,23.7,95,6.8,18.0,1.33,369.0,1.42,1
Pakistan_Flood_in_Pakistan_2016-03,2016-03-12,33.054,71.779,14.5,15.5,13.3,92,15.8,20.0,1.31,311.0,0.0,1
Pakistan_Flood_in_Pakistan_2016-03,2016-03-13,33.054,71.779,10.4,15.8,12.6,90,15.9,17.0,1.38,311.0,0.02,1
Pakistan_Flood_in_Pakistan_2016-03,2016-03-14,33.054,71.779,0.4,19.3,10.8,94,11.6,1.0,2.76,311.0,0.0,1
Pakistan_Flood_in_Pakistan_2016-03,2016-03-15,33.054,71.779,0.0,21.2,11.3,99,9.9,0.0,3.03,311.0,0.0,1
Pakistan_Flood_in_Pakistan_2016-03,2016-03-16,33.054,71.779,8.9,21.7,13.0,89,15.7,7.0,2.64,311.0,0.0,1
India_Flood_in_India_2019-06,2019-06-25,16.1998,77.3441,8.7,32.5,24.8,88,11.8,10.0,4.62,398.0,0.16,1
India_Flood_in_India_2019-06,2019-06-26,16.1998,77.3441,5.3,32.6,24.0,92,17.6,8.0,5.0,398.0,0.12,1
India_Flood_in_India_2019-06,2019-06-27,16.1998,77.3441,4.2,32.5,24.7,82,21.2,6.0,5.34,398.0,0.09,1
India_Flood_in_India_2019-06,2019-06-28,16.1998,77.3441,5.5,32.0,25.0,83,28.7,10.0,5.3,398.0,0.09,1
India_Flood_in_India_2019-06,2019-06-29,16.1998,77.3441,5.2,30.1,24.3,92,24.0,15.0,3.13,398.0,0.16,1
China_Flood_in_China_2019-06,2019-06-05,23.7331,108.823,12.0,28.8,24.9,94,26.3,15.0,3.42,314.0,2166.7,1
"Iran, Islamic Republic of_Flood_in_Iran,_Islam_2019-03",2019-03-04,28.289,59.648,0.0,19.8,10.3,77,28.1,0.0,4.28,830.0,0.0,1
"Iran, Islamic Republic of_Flood_in_Iran,_Islam_2019-03",2019-03-05,28.289,59.648,0.0,20.0,10.9,79,36.7,0.0,4.68,830.0,0.0,1
"Iran, Islamic Republic of_Flood_in_Iran,_Islam_2019-03",2019-03-06,28.289,59.648,0.0,21.2,8.6,53,16.3,0.0,4.75,830.0,0.0,1
"Iran, Islamic Republic of_Flood_in_Iran,_Islam_2019-03",2019-03-07,28.289,59.648,0.1,20.6,12.5,60,30.2,1.0,5.44,830.0,0.0,1
"Iran, Islamic Republic of_Flood_in_Iran,_Islam_2019-03",2019-03-08,28.289,59.648,0.0,23.2,9.1,46,31.2,0.0,5.45,830.0,0.0,1
Mozambique_Flood_in_Mozambique_2019-03,2019-03-09,-15.178,36.432,0.2,28.5,19.1,95,13.3,1.0,4.95,657.0,18.77,1
Mozambique_Flood_in_Mozambique_2019-03,2019-03-10,-15.178,36.432,0.0,29.5,17.7,97,16.8,0.0,5.26,657.0,14.7,1
Mozambique_Flood_in_Mozambique_2019-03,2019-03-11,-15.178,36.432,0.0,28.3,19.5,96,15.5,0.0,5.0,657.0,12.15,1
Mozambique_Flood_in_Mozambique_2019-03,2019-03-12,-15.178,36.432,1.9,27.2,19.7,93,18.3,5.0,4.96,657.0,10.48,1
Mozambique_Flood_in_Mozambique_2019-03,2019-03-13,-15.178,36.432,0.0,28.0,19.4,96,11.2,0.0,4.22,657.0,9.21,1
Zimbabwe_Flood_in_Zimbabwe_2019-03,2019-03-14,-19.427,32.241,0.5,29.8,19.0,81,26.1,2.0,5.26,764.0,0.0,1
Zimbabwe_Flood_in_Zimbabwe_2019-03,2019-03-15,-19.427,32.241,126.0,21.5,20.1,96,51.6,24.0,0.95,764.0,0.0,1
Zimbabwe_Flood_in_Zimbabwe_2019-03,2019-03-16,-19.427,32.241,85.2,22.0,20.0,99,30.8,24.0,0.91,764.0,4.43,1
Zimbabwe_Flood_in_Zimbabwe_2019-03,2019-03-17,-19.427,32.241,68.9,24.8,19.5,99,17.5,24.0,1.56,764.0,15.98,1
Zimbabwe_Flood_in_Zimbabwe_2019-03,2019-03-18,-19.427,32.241,13.7,26.2,19.6,99,20.0,16.0,2.12,764.0,25.73,1
Indonesia_Flood_in_Indonesia_2019-03,2019-03-16,-4.845,138.704,21.6,30.6,22.6,100,8.0,9.0,3.24,27.0,233.96,1
Indonesia_Flood_in_Indonesia_2019-03,2019-03-17,-4.845,138.704,9.3,29.4,22.6,100,8.4,15.0,2.77,27.0,209.86,1
Indonesia_Flood_in_Indonesia_2019-03,2019-03-18,-4.845,138.704,2.3,29.9,23.0,100,10.2,8.0,2.93,27.0,193.54,1
Indonesia_Flood_in_Indonesia_2019-03,2019-03-19,-4.845,138.704,1.2,29.5,23.0,100,12.8,3.0,3.09,27.0,185.21,1
Indonesia_Flood_in_Indonesia_2019-03,2019-03-20,-4.845,138.704,1.1,33.0,22.0,100,11.9,2.0,5.21,27.0,170.4,1
Malawi_Flood_in_Malawi_2019-03,2019-03-04,-15.38,35.122,1.2,27.2,21.3,98,17.9,9.0,3.45,540.0,0.97,1
Malawi_Flood_in_Malawi_2019-03,2019-03-05,-15.38,35.122,29.0,24.6,21.5,98,20.7,21.0,1.53,540.0,1.47,1
Malawi_Flood_in_Malawi_2019-03,2019-03-06,-15.38,35.122,135.5,22.5,20.9,99,35.3,24.0,0.68,540.0,74.51,1
Malawi_Flood_in_Malawi_2019-03,2019-03-07,-15.38,35.122,114.6,23.0,20.9,98,29.0,24.0,1.25,540.0,57.08,1
Malawi_Flood_in_Malawi_2019-03,2019-03-08,-15.38,35.122,55.5,23.0,20.2,99,26.7,23.0,1.01,540.0,31.43,1
Brazil_Flood_in_Brazil_2019-01,2019-01-25,-20.135,-44.173,0.0,31.8,20.4,76,9.7,0.0,5.96,776.0,0.0,1
Brazil_Flood_in_Brazil_2019-01,2019-01-26,-20.135,-44.173,5.4,28.5,18.5,90,14.6,3.0,4.0,776.0,0.0,1
Brazil_Flood_in_Brazil_2019-01,2019-01-27,-20.135,-44.173,0.0,30.4,17.8,96,15.6,0.0,6.04,776.0,0.0,1
Brazil_Flood_in_Brazil_2019-01,2019-01-28,-20.135,-44.173,0.7,30.7,18.5,89,11.8,3.0,5.44,776.0,0.0,1
Brazil_Flood_in_Brazil_2019-01,2019-01-29,-20.135,-44.173,0.0,32.8,17.9,95,9.1,0.0,5.95,776.0,0.0,1
India_Flood_in_India_2018-08,2018-08-10,9.919,76.403,25.3,27.0,23.1,98,14.7,23.0,2.27,17.0,140.58,1
India_Flood_in_India_2018-08,2018-08-11,9.919,76.403,15.2,26.0,23.5,98,12.4,24.0,1.35,17.0,138.0,1
India_Flood_in_India_2018-08,2018-08-12,9.919,76.403,37.9,26.4,22.9,99,17.6,24.0,1.83,17.0,136.72,1
India_Flood_in_India_2018-08,2018-08-13,9.919,76.403,42.6,27.8,22.3,99,15.3,24.0,2.34,17.0,140.91,1
India_Flood_in_India_2018-08,2018-08-14,9.919,76.403,75.9,26.1,22.5,99,22.0,24.0,1.78,17.0,242.78,1
Nigeria_Flood_in_Nigeria_2018-08,2018-08-31,8.469,8.151,21.4,26.8,22.2,100,6.9,24.0,1.45,95.0,0.19,1
Nigeria_Flood_in_Nigeria_2018-08,2018-09-01,8.469,8.151,3.8,28.8,22.1,100,9.2,15.0,3.38,95.0,0.25,1
Nigeria_Flood_in_Nigeria_2018-08,2018-09-02,8.469,8.151,17.0,28.5,22.2,100,9.9,17.0,2.27,95.0,0.26,1
Nigeria_Flood_in_Nigeria_2018-08,2018-09-03,8.469,8.151,9.7,28.5,21.9,100,9.5,17.0,3.5,95.0,0.3,1
Nigeria_Flood_in_Nigeria_2018-08,2018-09-04,8.469,8.151,2.9,30.9,22.5,97,15.8,8.0,4.09,95.0,0.3,1
Laos_Flood_in_Laos_2018-07,2018-07-23,14.773,106.495,82.3,23.2,19.5,100,13.2,24.0,1.64,759.0,11.47,1
Laos_Flood_in_Laos_2018-07,2018-07-24,14.773,106.495,43.3,24.0,19.8,100,10.9,24.0,2.19,759.0,11.97,1
Laos_Flood_in_Laos_2018-07,2018-07-25,14.773,106.495,51.1,24.2,19.7,100,10.0,24.0,2.45,759.0,10.94,1
Laos_Flood_in_Laos_2018-07,2018-07-26,14.773,106.495,16.7,24.8,20.0,100,8.8,19.0,2.43,759.0,7.24,1
Japan_Flood_in_Japan_2018-07,2018-07-05,34.667,132.488,57.3,22.7,20.0,100,17.1,24.0,0.84,504.0,47.31,1
Japan_Flood_in_Japan_2018-07,2018-07-06,34.667,132.488,143.0,20.3,18.7,100,10.6,24.0,0.43,504.0,200.37,1
Japan_Flood_in_Japan_2018-07,2018-07-07,34.667,132.488,77.7,22.1,17.9,100,30.0,14.0,2.12,504.0,150.36,1
Japan_Flood_in_Japan_2018-07,2018-07-08,34.667,132.488,36.5,23.0,17.8,100,22.1,19.0,1.99,504.0,40.02,1
Japan_Flood_in_Japan_2018-07,2018-07-09,34.667,132.488,0.0,27.8,20.2,98,15.5,0.0,4.71,504.0,12.84,1
India_Flood_in_India_2020-12,2020-12-02,11.1017,79.6525,38.5,24.8,23.0,96,23.4,24.0,1.01,17.0,5.98,1
India_Flood_in_India_2020-12,2020-12-03,11.1017,79.6525,71.1,25.5,23.7,96,27.4,24.0,0.89,17.0,10.38,1
India_Flood_in_India_2020-12,2020-12-04,11.1017,79.6525,45.9,25.9,24.0,96,18.7,24.0,0.8,17.0,8.68,1
India_Flood_in_India_2020-12,2020-12-05,11.1017,79.6525,19.7,26.1,23.8,96,22.0,23.0,1.17,17.0,9.76,1
India_Flood_in_India_2020-12,2020-12-06,11.1017,79.6525,33.0,27.0,23.4,98,14.9,24.0,1.39,17.0,9.05,1
"Costa Rica, Guatemala, Honduras, Jamaica, Mexico, Nicaragua, Panama, Trinidad and Tobago, United States_Flood_in_Costa_Rica,_2020-11",2020-11-03,13.7573,-84.7503,82.9,23.3,21.8,99,30.6,24.0,0.55,290.0,3.13,1
"Costa Rica, Guatemala, Honduras, Jamaica, Mexico, Nicaragua, Panama, Trinidad and Tobago, United States_Flood_in_Costa_Rica,_2020-11",2020-11-04,13.7573,-84.7503,54.1,23.9,22.4,100,26.5,24.0,1.15,290.0,6.6,1
"Costa Rica, Guatemala, Honduras, Jamaica, Mexico, Nicaragua, Panama, Trinidad and Tobago, United States_Flood_in_Costa_Rica,_2020-11",2020-11-05,13.7573,-84.7503,53.0,26.6,21.8,100,16.3,21.0,2.21,290.0,4.33,1
"Costa Rica, Guatemala, Honduras, Jamaica, Mexico, Nicaragua, Panama, Trinidad and Tobago, United States_Flood_in_Costa_Rica,_2020-11",2020-11-06,13.7573,-84.7503,20.9,26.8,21.6,100,16.9,15.0,2.1,290.0,4.81,1
"Costa Rica, Guatemala, Honduras, Jamaica, Mexico, Nicaragua, Panama, Trinidad and Tobago, United States_Flood_in_Costa_Rica,_2020-11",2020-11-07,13.7573,-84.7503,1.9,28.6,21.3,99,12.3,8.0,3.4,290.0,3.51,1
Philippines_Flood_in_Philippines_2020-11,2020-11-11,14.6089,121.0222,44.3,28.2,24.4,96,49.5,14.0,2.05,6.0,367.98,1
Philippines_Flood_in_Philippines_2020-11,2020-11-01,13.5355,123.355,124.0,26.7,24.6,96,97.3,21.0,1.38,31.0,8.75,1
Philippines_Flood_in_Philippines_2020-10,2020-10-20,18.2489,121.8801,26.2,26.8,25.2,95,31.2,24.0,1.27,1.0,1.52,1
Nigeria_Flood_in_Nigeria_2020-10,2020-10-06,12.4675,8.865,4.1,34.7,22.4,92,14.7,2.0,5.08,397.0,0.01,1
South Sudan_Flood_in_South_Sudan_2020-07,2020-07-28,6.2124,31.564,11.9,24.9,22.5,96,9.1,17.0,1.87,425.0,0.0,1
South Sudan_Flood_in_South_Sudan_2020-07,2020-07-29,6.2124,31.564,2.4,29.9,22.5,97,9.5,7.0,3.56,425.0,0.0,1
South Sudan_Flood_in_South_Sudan_2020-07,2020-07-30,6.2124,31.564,0.2,30.8,21.7,97,5.0,2.0,4.58,425.0,0.0,1
South Sudan_Flood_in_South_Sudan_2020-07,2020-07-31,6.2124,31.564,1.5,30.5,22.9,92,10.3,6.0,4.12,425.0,0.0,1
South Sudan_Flood_in_South_Sudan_2020-07,2020-08-01,6.2124,31.564,9.7,31.1,22.8,96,7.9,8.0,3.83,425.0,0.0,1
China_Flood_in_China_2020-08,2020-08-11,30.5751,104.0662,118.6,26.7,24.2,96,31.7,22.0,0.74,485.0,88.54,1
Myanmar_Flood_in_Myanmar_2020-07,2020-07-02,25.6147,96.2977,27.9,27.3,23.7,100,5.2,24.0,2.43,360.0,248.46,1
Myanmar_Flood_in_Myanmar_2020-07,2020-07-03,25.6147,96.2977,20.0,29.6,23.6,100,5.9,24.0,2.85,360.0,234.5,1
China_Flood_in_China_2020-06,2020-06-21,27.612,111.8403,0.1,33.2,24.8,98,10.3,1.0,4.39,124.0,12.93,1
China_Flood_in_China_2020-06,2020-06-22,27.612,111.8403,15.6,32.7,24.3,99,12.6,11.0,3.83,124.0,14.0,1
China_Flood_in_China_2020-06,2020-06-23,27.612,111.8403,21.5,26.0,22.6,98,7.8,18.0,1.42,124.0,21.49,1
China_Flood_in_China_2020-06,2020-06-24,27.612,111.8403,30.1,24.8,22.8,99,6.0,21.0,1.31,124.0,50.4,1
China_Flood_in_China_2020-06,2020-06-25,27.612,111.8403,1.2,30.8,23.2,99,10.9,6.0,4.4,124.0,56.41,1
Somalia_Flood_in_Somalia_2020-05,2020-05-21,2.0428,45.3386,2.0,29.6,25.5,87,29.1,12.0,4.96,31.0,,1
Somalia_Flood_in_Somalia_2020-05,2020-05-22,2.0428,45.3386,1.0,28.6,24.5,90,28.8,10.0,4.59,31.0,,1
Somalia_Flood_in_Somalia_2020-05,2020-05-23,2.0428,45.3386,1.9,28.8,24.4,92,31.9,11.0,4.4,31.0,,1
Somalia_Flood_in_Somalia_2020-05,2020-05-24,2.0428,45.3386,1.3,29.4,25.2,89,29.7,10.0,4.64,31.0,,1
Somalia_Flood_in_Somalia_2020-05,2020-05-25,2.0428,45.3386,1.4,29.3,25.1,92,25.2,11.0,4.37,31.0,,1
Philippines_Flood_in_Philippines_2020-05,2020-05-14,11.4999,125.5005,12.1,28.9,25.7,94,32.6,21.0,1.95,7.0,,1
Uganda_Flood_in_Uganda_2020-05,2020-05-01,1.3517,34.5636,26.2,15.5,10.5,100,10.0,23.0,2.16,2682.0,1.88,1
Uganda_Flood_in_Uganda_2020-05,2020-05-02,1.3517,34.5636,24.6,15.6,9.5,100,14.5,11.0,2.22,2682.0,5.5,1
Uganda_Flood_in_Uganda_2020-05,2020-05-03,1.3517,34.5636,12.1,16.0,10.8,100,16.0,14.0,2.0,2682.0,3.53,1
Uganda_Flood_in_Uganda_2020-05,2020-05-04,1.3517,34.5636,3.2,17.1,9.4,93,13.0,7.0,3.24,2682.0,2.97,1
Uganda_Flood_in_Uganda_2020-05,2020-05-05,1.3517,34.5636,3.9,17.2,10.1,95,15.8,8.0,2.99,2682.0,2.78,1
Kenya_Flood_in_Kenya_2020-04,2020-04-18,2.7656,35.5977,16.8,28.6,22.3,91,16.0,14.0,3.9,746.0,0.0,1
Kenya_Flood_in_Kenya_2020-04,2020-04-19,2.7656,35.5977,7.0,27.1,22.5,90,18.1,7.0,2.76,746.0,0.0,1
